sofifa_id,wage_eur,preferred_foot,player_positions,Skill,Value
219259,4000,Right,CM,skill_dribbling,68
219259,4000,Right,CM,skill_curve,63
219259,4000,Right,CM,skill_fk_accuracy,62
219259,4000,Right,CM,skill_long_passing,65
219259,4000,Right,CM,skill_ball_control,67
219951,2000,Left,CM,skill_moves,3
219951,2000,Left,CM,skill_dribbling,61
219951,2000,Left,CM,skill_curve,64
219951,2000,Left,CM,skill_fk_accuracy,62
219951,2000,Left,CM,skill_long_passing,68
219951,2000,Left,CM,skill_ball_control,66
220019,5000,Right,RM,skill_moves,4
220019,5000,Right,RM,skill_dribbling,66
220019,5000,Right,RM,skill_curve,52
220019,5000,Right,RM,skill_fk_accuracy,50
220019,5000,Right,RM,skill_long_passing,56
220019,5000,Right,RM,skill_ball_control,66
224859,3000,Left,RM,skill_moves,3
224859,3000,Left,RM,skill_dribbling,69
224859,3000,Left,RM,skill_curve,72
224859,3000,Left,RM,skill_fk_accuracy,73
224859,3000,Left,RM,skill_long_passing,55
224859,3000,Left,RM,skill_ball_control,70
225077,2000,Right,CM,skill_moves,2
225077,2000,Right,CM,skill_dribbling,67
225077,2000,Right,CM,skill_curve,55
225077,2000,Right,CM,skill_fk_accuracy,32
225077,2000,Right,CM,skill_long_passing,64
225077,2000,Right,CM,skill_ball_control,67
225872,3000,Right,CM,skill_moves,3
225872,3000,Right,CM,skill_dribbling,69
225872,3000,Right,CM,skill_curve,56
225872,3000,Right,CM,skill_fk_accuracy,53
225872,3000,Right,CM,skill_long_passing,68
225872,3000,Right,CM,skill_ball_control,68
228354,5000,Right,RM,skill_moves,3
228354,5000,Right,RM,skill_dribbling,67
228354,5000,Right,RM,skill_curve,63
228354,5000,Right,RM,skill_fk_accuracy,51
228354,5000,Right,RM,skill_long_passing,58
228354,5000,Right,RM,skill_ball_control,66
230351,10000,Right,CM,skill_moves,2
230351,10000,Right,CM,skill_dribbling,70
230351,10000,Right,CM,skill_curve,65
230351,10000,Right,CM,skill_fk_accuracy,62
230351,10000,Right,CM,skill_long_passing,63
230351,10000,Right,CM,skill_ball_control,69
231753,3000,Right,RM,skill_moves,3
231753,3000,Right,RM,skill_dribbling,66
231753,3000,Right,RM,skill_curve,59
231753,3000,Right,RM,skill_fk_accuracy,59
231753,3000,Right,RM,skill_long_passing,64
231753,3000,Right,RM,skill_ball_control,68
232541,4000,Right,LM,skill_moves,2
232541,4000,Right,LM,skill_dribbling,66
232541,4000,Right,LM,skill_curve,54
232541,4000,Right,LM,skill_fk_accuracy,47
232541,4000,Right,LM,skill_long_passing,62
232541,4000,Right,LM,skill_ball_control,67
235942,5000,Right,CM,skill_moves,3
235942,5000,Right,CM,skill_dribbling,68
235942,5000,Right,CM,skill_curve,52
235942,5000,Right,CM,skill_fk_accuracy,58
235942,5000,Right,CM,skill_long_passing,70
235942,5000,Right,CM,skill_ball_control,73
236288,2000,Right,CM,skill_moves,3
236288,2000,Right,CM,skill_dribbling,67
236288,2000,Right,CM,skill_curve,54
236288,2000,Right,CM,skill_fk_accuracy,49
236288,2000,Right,CM,skill_long_passing,66
236288,2000,Right,CM,skill_ball_control,66
237742,3000,Right,CM,skill_moves,3
237742,3000,Right,CM,skill_dribbling,66
237742,3000,Right,CM,skill_curve,56
237742,3000,Right,CM,skill_fk_accuracy,39
237742,3000,Right,CM,skill_long_passing,64
237742,3000,Right,CM,skill_ball_control,73
237749,2000,Left,LM,skill_moves,3
237749,2000,Left,LM,skill_dribbling,67
237749,2000,Left,LM,skill_curve,65
237749,2000,Left,LM,skill_fk_accuracy,56
237749,2000,Left,LM,skill_long_passing,62
237749,2000,Left,LM,skill_ball_control,66
238944,2000,Right,CM,skill_moves,3
238944,2000,Right,CM,skill_dribbling,71
238944,2000,Right,CM,skill_curve,61
238944,2000,Right,CM,skill_fk_accuracy,61
238944,2000,Right,CM,skill_long_passing,73
238944,2000,Right,CM,skill_ball_control,70
239642,12000,Right,CM,skill_moves,3
239642,12000,Right,CM,skill_dribbling,67
239642,12000,Right,CM,skill_curve,50
239642,12000,Right,CM,skill_fk_accuracy,35
239642,12000,Right,CM,skill_long_passing,68
239642,12000,Right,CM,skill_ball_control,70
241689,7000,Right,RM,skill_moves,3
241689,7000,Right,RM,skill_dribbling,71
241689,7000,Right,RM,skill_curve,38
241689,7000,Right,RM,skill_fk_accuracy,32
241689,7000,Right,RM,skill_long_passing,54
241689,7000,Right,RM,skill_ball_control,68
242753,8000,Left,CM,skill_moves,3
242753,8000,Left,CM,skill_dribbling,72
242753,8000,Left,CM,skill_curve,58
242753,8000,Left,CM,skill_fk_accuracy,43
242753,8000,Left,CM,skill_long_passing,70
242753,8000,Left,CM,skill_ball_control,72
243520,9000,Right,CM,skill_moves,2
243520,9000,Right,CM,skill_dribbling,67
243520,9000,Right,CM,skill_curve,42
243520,9000,Right,CM,skill_fk_accuracy,43
243520,9000,Right,CM,skill_long_passing,67
243520,9000,Right,CM,skill_ball_control,68
247258,3000,Right,CM,skill_moves,3
247258,3000,Right,CM,skill_dribbling,75
247258,3000,Right,CM,skill_curve,63
247258,3000,Right,CM,skill_fk_accuracy,41
247258,3000,Right,CM,skill_long_passing,64
247258,3000,Right,CM,skill_ball_control,77
248471,5000,Right,CM,skill_moves,3
248471,5000,Right,CM,skill_dribbling,69
248471,5000,Right,CM,skill_curve,59
248471,5000,Right,CM,skill_fk_accuracy,48
248471,5000,Right,CM,skill_long_passing,67
248471,5000,Right,CM,skill_ball_control,68
254859,9000,Right,LM,skill_moves,4
254859,9000,Right,LM,skill_dribbling,72
254859,9000,Right,LM,skill_curve,43
254859,9000,Right,LM,skill_fk_accuracy,32
254859,9000,Right,LM,skill_long_passing,50
254859,9000,Right,LM,skill_ball_control,72
257540,9000,Right,RM,skill_moves,3
257540,9000,Right,RM,skill_dribbling,73
257540,9000,Right,RM,skill_curve,62
257540,9000,Right,RM,skill_fk_accuracy,41
257540,9000,Right,RM,skill_long_passing,44
257540,9000,Right,RM,skill_ball_control,70
259959,500,Right,CM,skill_moves,3
259959,500,Right,CM,skill_dribbling,63
259959,500,Right,CM,skill_curve,36
259959,500,Right,CM,skill_fk_accuracy,45
259959,500,Right,CM,skill_long_passing,61
259959,500,Right,CM,skill_ball_control,75
260328,950,Right,CM,skill_moves,2
260328,950,Right,CM,skill_dribbling,56
260328,950,Right,CM,skill_curve,49
260328,950,Right,CM,skill_fk_accuracy,47
260328,950,Right,CM,skill_long_passing,75
260328,950,Right,CM,skill_ball_control,65
263562,6000,Left,RM,skill_moves,3
263562,6000,Left,RM,skill_dribbling,70
263562,6000,Left,RM,skill_curve,69
263562,6000,Left,RM,skill_fk_accuracy,65
263562,6000,Left,RM,skill_long_passing,63
263562,6000,Left,RM,skill_ball_control,70
264280,3000,Left,LM,skill_moves,2
264280,3000,Left,LM,skill_dribbling,68
264280,3000,Left,LM,skill_curve,69
264280,3000,Left,LM,skill_fk_accuracy,58
264280,3000,Left,LM,skill_long_passing,58
264280,3000,Left,LM,skill_ball_control,70
162047,2000,Right,CM,skill_moves,2
162047,2000,Right,CM,skill_dribbling,59
162047,2000,Right,CM,skill_curve,69
162047,2000,Right,CM,skill_fk_accuracy,78
162047,2000,Right,CM,skill_long_passing,69
162047,2000,Right,CM,skill_ball_control,64
189186,2000,Right,CM,skill_moves,3
189186,2000,Right,CM,skill_dribbling,66
189186,2000,Right,CM,skill_curve,66
189186,2000,Right,CM,skill_fk_accuracy,62
189186,2000,Right,CM,skill_long_passing,68
189186,2000,Right,CM,skill_ball_control,69
192970,5000,Right,CM,skill_moves,4
192970,5000,Right,CM,skill_dribbling,69
192970,5000,Right,CM,skill_curve,67
192970,5000,Right,CM,skill_fk_accuracy,56
192970,5000,Right,CM,skill_long_passing,65
192970,5000,Right,CM,skill_ball_control,66
194091,5000,Right,LM,skill_moves,3
194091,5000,Right,LM,skill_dribbling,64
194091,5000,Right,LM,skill_curve,69
194091,5000,Right,LM,skill_fk_accuracy,70
194091,5000,Right,LM,skill_long_passing,62
194091,5000,Right,LM,skill_ball_control,66
198235,4000,Right,RM,skill_moves,3
198235,4000,Right,RM,skill_dribbling,65
198235,4000,Right,RM,skill_curve,52
198235,4000,Right,RM,skill_fk_accuracy,62
198235,4000,Right,RM,skill_long_passing,56
198235,4000,Right,RM,skill_ball_control,63
200770,2000,Right,CM,skill_moves,3
200770,2000,Right,CM,skill_dribbling,66
200770,2000,Right,CM,skill_curve,68
200770,2000,Right,CM,skill_fk_accuracy,65
200770,2000,Right,CM,skill_long_passing,66
200770,2000,Right,CM,skill_ball_control,68
202819,1000,Right,CM,skill_moves,3
202819,1000,Right,CM,skill_dribbling,67
202819,1000,Right,CM,skill_curve,65
202819,1000,Right,CM,skill_fk_accuracy,58
202819,1000,Right,CM,skill_long_passing,65
202819,1000,Right,CM,skill_ball_control,69
203060,4000,Right,CM,skill_moves,3
203060,4000,Right,CM,skill_dribbling,62
203060,4000,Right,CM,skill_curve,58
203060,4000,Right,CM,skill_fk_accuracy,61
203060,4000,Right,CM,skill_long_passing,65
203060,4000,Right,CM,skill_ball_control,65
203069,5000,Right,CM,skill_moves,3
203069,5000,Right,CM,skill_dribbling,64
203069,5000,Right,CM,skill_curve,60
203069,5000,Right,CM,skill_fk_accuracy,47
203069,5000,Right,CM,skill_long_passing,65
203069,5000,Right,CM,skill_ball_control,66
203426,2000,Right,CM,skill_moves,3
203426,2000,Right,CM,skill_dribbling,64
203426,2000,Right,CM,skill_curve,46
203426,2000,Right,CM,skill_fk_accuracy,48
203426,2000,Right,CM,skill_long_passing,62
203426,2000,Right,CM,skill_ball_control,65
204220,3000,Right,CM,skill_moves,3
204220,3000,Right,CM,skill_dribbling,62
204220,3000,Right,CM,skill_curve,72
204220,3000,Right,CM,skill_fk_accuracy,57
204220,3000,Right,CM,skill_long_passing,71
204220,3000,Right,CM,skill_ball_control,65
205291,2000,Right,CM,skill_moves,3
205291,2000,Right,CM,skill_dribbling,65
205291,2000,Right,CM,skill_curve,70
205291,2000,Right,CM,skill_fk_accuracy,70
205291,2000,Right,CM,skill_long_passing,64
205291,2000,Right,CM,skill_ball_control,68
208302,3000,Right,CM,skill_moves,3
208302,3000,Right,CM,skill_dribbling,65
208302,3000,Right,CM,skill_curve,57
208302,3000,Right,CM,skill_fk_accuracy,56
208302,3000,Right,CM,skill_long_passing,66
208302,3000,Right,CM,skill_ball_control,65
218976,500,Left,LM,skill_moves,3
218976,500,Left,LM,skill_dribbling,63
218976,500,Left,LM,skill_curve,53
218976,500,Left,LM,skill_fk_accuracy,38
218976,500,Left,LM,skill_long_passing,61
218976,500,Left,LM,skill_ball_control,62
220677,4000,Right,CM,skill_moves,3
220677,4000,Right,CM,skill_dribbling,66
220677,4000,Right,CM,skill_curve,48
220677,4000,Right,CM,skill_fk_accuracy,59
220677,4000,Right,CM,skill_long_passing,64
220677,4000,Right,CM,skill_ball_control,68
221631,500,Right,CM,skill_moves,3
221631,500,Right,CM,skill_dribbling,67
221631,500,Right,CM,skill_curve,63
221631,500,Right,CM,skill_fk_accuracy,66
221631,500,Right,CM,skill_long_passing,67
221631,500,Right,CM,skill_ball_control,69
221824,6000,Right,CM,skill_moves,3
221824,6000,Right,CM,skill_dribbling,60
221824,6000,Right,CM,skill_curve,69
221824,6000,Right,CM,skill_fk_accuracy,67
221824,6000,Right,CM,skill_long_passing,69
221824,6000,Right,CM,skill_ball_control,67
222620,5000,Right,RM,skill_moves,3
222620,5000,Right,RM,skill_dribbling,68
222620,5000,Right,RM,skill_curve,57
222620,5000,Right,RM,skill_fk_accuracy,53
222620,5000,Right,RM,skill_long_passing,54
222620,5000,Right,RM,skill_ball_control,64
223014,3000,Right,CM,skill_moves,3
223014,3000,Right,CM,skill_dribbling,67
223014,3000,Right,CM,skill_curve,59
223014,3000,Right,CM,skill_fk_accuracy,55
223014,3000,Right,CM,skill_long_passing,65
223014,3000,Right,CM,skill_ball_control,68
224225,9000,Right,CM,skill_moves,3
224225,9000,Right,CM,skill_dribbling,66
224225,9000,Right,CM,skill_curve,61
224225,9000,Right,CM,skill_fk_accuracy,65
224225,9000,Right,CM,skill_long_passing,66
224225,9000,Right,CM,skill_ball_control,67
226580,4000,Right,LM,skill_moves,3
226580,4000,Right,LM,skill_dribbling,70
226580,4000,Right,LM,skill_curve,57
226580,4000,Right,LM,skill_fk_accuracy,38
226580,4000,Right,LM,skill_long_passing,64
226580,4000,Right,LM,skill_ball_control,65
228069,500,Left,LM,skill_moves,2
228069,500,Left,LM,skill_dribbling,65
228069,500,Left,LM,skill_curve,64
228069,500,Left,LM,skill_fk_accuracy,49
228069,500,Left,LM,skill_long_passing,61
228069,500,Left,LM,skill_ball_control,63
228810,3000,Right,CM,skill_moves,3
228810,3000,Right,CM,skill_dribbling,74
228810,3000,Right,CM,skill_curve,54
228810,3000,Right,CM,skill_fk_accuracy,43
228810,3000,Right,CM,skill_long_passing,64
228810,3000,Right,CM,skill_ball_control,73
230860,3000,Right,CM,skill_moves,3
230860,3000,Right,CM,skill_dribbling,67
230860,3000,Right,CM,skill_curve,64
230860,3000,Right,CM,skill_fk_accuracy,66
230860,3000,Right,CM,skill_long_passing,67
230860,3000,Right,CM,skill_ball_control,69
230876,2000,Left,CM,skill_moves,2
230876,2000,Left,CM,skill_dribbling,63
230876,2000,Left,CM,skill_curve,55
230876,2000,Left,CM,skill_fk_accuracy,56
230876,2000,Left,CM,skill_long_passing,65
230876,2000,Left,CM,skill_ball_control,66
230906,1000,Right,CM,skill_moves,3
230906,1000,Right,CM,skill_dribbling,65
230906,1000,Right,CM,skill_curve,66
230906,1000,Right,CM,skill_fk_accuracy,75
230906,1000,Right,CM,skill_long_passing,59
230906,1000,Right,CM,skill_ball_control,68
231266,3000,Right,CM,skill_moves,2
231266,3000,Right,CM,skill_dribbling,66
231266,3000,Right,CM,skill_curve,62
231266,3000,Right,CM,skill_fk_accuracy,47
231266,3000,Right,CM,skill_long_passing,69
231266,3000,Right,CM,skill_ball_control,68
231951,4000,Left,RM,skill_moves,3
231951,4000,Left,RM,skill_dribbling,64
231951,4000,Left,RM,skill_curve,64
231951,4000,Left,RM,skill_fk_accuracy,53
231951,4000,Left,RM,skill_long_passing,55
231951,4000,Left,RM,skill_ball_control,63
232426,2000,Right,LM,skill_moves,3
232426,2000,Right,LM,skill_dribbling,66
232426,2000,Right,LM,skill_curve,63
232426,2000,Right,LM,skill_fk_accuracy,61
232426,2000,Right,LM,skill_long_passing,66
232426,2000,Right,LM,skill_ball_control,67
234066,1000,Right,CM,skill_moves,3
234066,1000,Right,CM,skill_dribbling,65
234066,1000,Right,CM,skill_curve,63
234066,1000,Right,CM,skill_fk_accuracy,50
234066,1000,Right,CM,skill_long_passing,66
234066,1000,Right,CM,skill_ball_control,69
235771,3000,Right,CM,skill_moves,2
235771,3000,Right,CM,skill_dribbling,67
235771,3000,Right,CM,skill_curve,56
235771,3000,Right,CM,skill_fk_accuracy,52
235771,3000,Right,CM,skill_long_passing,67
235771,3000,Right,CM,skill_ball_control,65
237538,3000,Right,CM,skill_moves,3
237538,3000,Right,CM,skill_dribbling,64
237538,3000,Right,CM,skill_curve,57
237538,3000,Right,CM,skill_fk_accuracy,47
237538,3000,Right,CM,skill_long_passing,59
237538,3000,Right,CM,skill_ball_control,68
238282,5000,Right,CM,skill_moves,3
238282,5000,Right,CM,skill_dribbling,64
238282,5000,Right,CM,skill_curve,55
238282,5000,Right,CM,skill_fk_accuracy,60
238282,5000,Right,CM,skill_long_passing,66
238282,5000,Right,CM,skill_ball_control,68
244565,2000,Left,CM,skill_moves,2
244565,2000,Left,CM,skill_dribbling,63
244565,2000,Left,CM,skill_curve,56
244565,2000,Left,CM,skill_fk_accuracy,51
244565,2000,Left,CM,skill_long_passing,65
244565,2000,Left,CM,skill_ball_control,66
244869,5000,Right,RM,skill_moves,3
244869,5000,Right,RM,skill_dribbling,64
244869,5000,Right,RM,skill_curve,50
244869,5000,Right,RM,skill_fk_accuracy,41
244869,5000,Right,RM,skill_long_passing,53
244869,5000,Right,RM,skill_ball_control,67
245277,7000,Right,CM,skill_moves,3
245277,7000,Right,CM,skill_dribbling,72
245277,7000,Right,CM,skill_curve,68
245277,7000,Right,CM,skill_fk_accuracy,68
245277,7000,Right,CM,skill_long_passing,65
245277,7000,Right,CM,skill_ball_control,67
245367,6000,Right,CM,skill_moves,3
245367,6000,Right,CM,skill_dribbling,70
245367,6000,Right,CM,skill_curve,71
245367,6000,Right,CM,skill_fk_accuracy,61
245367,6000,Right,CM,skill_long_passing,65
245367,6000,Right,CM,skill_ball_control,69
246340,500,Right,LM,skill_moves,4
246340,500,Right,LM,skill_dribbling,75
246340,500,Right,LM,skill_curve,41
246340,500,Right,LM,skill_fk_accuracy,41
246340,500,Right,LM,skill_long_passing,54
246340,500,Right,LM,skill_ball_control,72
246457,2000,Left,RM,skill_moves,3
246457,2000,Left,RM,skill_dribbling,73
246457,2000,Left,RM,skill_curve,57
246457,2000,Left,RM,skill_fk_accuracy,55
246457,2000,Left,RM,skill_long_passing,38
246457,2000,Left,RM,skill_ball_control,73
246727,4000,Right,LM,skill_moves,3
246727,4000,Right,LM,skill_dribbling,70
246727,4000,Right,LM,skill_curve,52
246727,4000,Right,LM,skill_fk_accuracy,43
246727,4000,Right,LM,skill_long_passing,52
246727,4000,Right,LM,skill_ball_control,65
248869,4000,Left,LM,skill_moves,3
248869,4000,Left,LM,skill_dribbling,70
248869,4000,Left,LM,skill_curve,48
248869,4000,Left,LM,skill_fk_accuracy,44
248869,4000,Left,LM,skill_long_passing,61
248869,4000,Left,LM,skill_ball_control,61
248873,500,Right,RM,skill_moves,4
248873,500,Right,RM,skill_dribbling,67
248873,500,Right,RM,skill_curve,46
248873,500,Right,RM,skill_fk_accuracy,41
248873,500,Right,RM,skill_long_passing,43
248873,500,Right,RM,skill_ball_control,69
251052,3000,Right,RM,skill_moves,3
251052,3000,Right,RM,skill_dribbling,66
251052,3000,Right,RM,skill_curve,58
251052,3000,Right,RM,skill_fk_accuracy,65
251052,3000,Right,RM,skill_long_passing,62
251052,3000,Right,RM,skill_ball_control,65
252025,5000,Left,CM,skill_moves,3
252025,5000,Left,CM,skill_dribbling,67
252025,5000,Left,CM,skill_curve,61
252025,5000,Left,CM,skill_fk_accuracy,70
252025,5000,Left,CM,skill_long_passing,66
252025,5000,Left,CM,skill_ball_control,68
253895,500,Right,RM,skill_moves,3
253895,500,Right,RM,skill_dribbling,69
253895,500,Right,RM,skill_curve,70
253895,500,Right,RM,skill_fk_accuracy,73
253895,500,Right,RM,skill_long_passing,57
253895,500,Right,RM,skill_ball_control,72
254789,2000,Left,RM,skill_moves,2
254789,2000,Left,RM,skill_dribbling,65
254789,2000,Left,RM,skill_curve,59
254789,2000,Left,RM,skill_fk_accuracy,46
254789,2000,Left,RM,skill_long_passing,61
254789,2000,Left,RM,skill_ball_control,66
255386,3000,Right,CM,skill_moves,2
255386,3000,Right,CM,skill_dribbling,69
255386,3000,Right,CM,skill_curve,62
255386,3000,Right,CM,skill_fk_accuracy,46
255386,3000,Right,CM,skill_long_passing,65
255386,3000,Right,CM,skill_ball_control,68
255700,3000,Right,RM,skill_moves,3
255700,3000,Right,RM,skill_dribbling,65
255700,3000,Right,RM,skill_curve,62
255700,3000,Right,RM,skill_fk_accuracy,59
255700,3000,Right,RM,skill_long_passing,57
255700,3000,Right,RM,skill_ball_control,66
256421,2000,Right,LM,skill_moves,3
256421,2000,Right,LM,skill_dribbling,67
256421,2000,Right,LM,skill_curve,59
256421,2000,Right,LM,skill_fk_accuracy,46
256421,2000,Right,LM,skill_long_passing,50
256421,2000,Right,LM,skill_ball_control,64
258359,7000,Right,CM,skill_moves,2
258359,7000,Right,CM,skill_dribbling,59
258359,7000,Right,CM,skill_curve,64
258359,7000,Right,CM,skill_fk_accuracy,46
258359,7000,Right,CM,skill_long_passing,66
258359,7000,Right,CM,skill_ball_control,73
259707,500,Right,CM,skill_moves,2
259707,500,Right,CM,skill_dribbling,65
259707,500,Right,CM,skill_curve,31
259707,500,Right,CM,skill_fk_accuracy,37
259707,500,Right,CM,skill_long_passing,66
259707,500,Right,CM,skill_ball_control,64
263609,3000,Right,RM,skill_moves,3
263609,3000,Right,RM,skill_dribbling,66
263609,3000,Right,RM,skill_curve,51
263609,3000,Right,RM,skill_fk_accuracy,39
263609,3000,Right,RM,skill_long_passing,60
263609,3000,Right,RM,skill_ball_control,67
263617,6000,Right,CM,skill_moves,3
263617,6000,Right,CM,skill_dribbling,63
263617,6000,Right,CM,skill_curve,54
263617,6000,Right,CM,skill_fk_accuracy,44
263617,6000,Right,CM,skill_long_passing,68
263617,6000,Right,CM,skill_ball_control,73
264240,4000,Right,CM,skill_moves,2
264240,4000,Right,CM,skill_dribbling,67
264240,4000,Right,CM,skill_curve,65
264240,4000,Right,CM,skill_fk_accuracy,47
264240,4000,Right,CM,skill_long_passing,69
264240,4000,Right,CM,skill_ball_control,70
156683,1000,Right,CM,skill_moves,3
156683,1000,Right,CM,skill_dribbling,64
156683,1000,Right,CM,skill_curve,61
156683,1000,Right,CM,skill_fk_accuracy,65
156683,1000,Right,CM,skill_long_passing,66
156683,1000,Right,CM,skill_ball_control,66
159080,2000,Right,CM,skill_moves,2
159080,2000,Right,CM,skill_dribbling,62
159080,2000,Right,CM,skill_curve,64
159080,2000,Right,CM,skill_fk_accuracy,62
159080,2000,Right,CM,skill_long_passing,67
159080,2000,Right,CM,skill_ball_control,64
171971,2000,Left,CM,skill_moves,2
171971,2000,Left,CM,skill_dribbling,66
171971,2000,Left,CM,skill_curve,67
171971,2000,Left,CM,skill_fk_accuracy,72
171971,2000,Left,CM,skill_long_passing,65
171971,2000,Left,CM,skill_ball_control,67
188490,3000,Right,CM,skill_moves,3
188490,3000,Right,CM,skill_dribbling,65
188490,3000,Right,CM,skill_curve,64
188490,3000,Right,CM,skill_fk_accuracy,58
188490,3000,Right,CM,skill_long_passing,65
188490,3000,Right,CM,skill_ball_control,63
189163,3000,Right,LM,skill_moves,3
189163,3000,Right,LM,skill_dribbling,62
189163,3000,Right,LM,skill_curve,59
189163,3000,Right,LM,skill_fk_accuracy,57
189163,3000,Right,LM,skill_long_passing,61
189163,3000,Right,LM,skill_ball_control,61
190489,2000,Right,RM,skill_moves,3
190489,2000,Right,RM,skill_dribbling,66
190489,2000,Right,RM,skill_curve,49
190489,2000,Right,RM,skill_fk_accuracy,46
190489,2000,Right,RM,skill_long_passing,49
190489,2000,Right,RM,skill_ball_control,63
192439,2000,Right,CM,skill_moves,2
192439,2000,Right,CM,skill_dribbling,64
192439,2000,Right,CM,skill_curve,43
192439,2000,Right,CM,skill_fk_accuracy,50
192439,2000,Right,CM,skill_long_passing,64
192439,2000,Right,CM,skill_ball_control,65
193358,950,Right,CM,skill_moves,3
193358,950,Right,CM,skill_dribbling,72
193358,950,Right,CM,skill_curve,66
193358,950,Right,CM,skill_fk_accuracy,63
193358,950,Right,CM,skill_long_passing,63
193358,950,Right,CM,skill_ball_control,72
207811,2000,Right,CM,skill_moves,3
207811,2000,Right,CM,skill_dribbling,63
207811,2000,Right,CM,skill_curve,66
207811,2000,Right,CM,skill_fk_accuracy,60
207811,2000,Right,CM,skill_long_passing,67
207811,2000,Right,CM,skill_ball_control,65
213801,2000,Right,CM,skill_moves,3
213801,2000,Right,CM,skill_dribbling,70
213801,2000,Right,CM,skill_curve,60
213801,2000,Right,CM,skill_fk_accuracy,55
213801,2000,Right,CM,skill_long_passing,67
213801,2000,Right,CM,skill_ball_control,70
220544,500,Right,LM,skill_moves,3
220544,500,Right,LM,skill_dribbling,72
220544,500,Right,LM,skill_curve,49
220544,500,Right,LM,skill_fk_accuracy,34
220544,500,Right,LM,skill_long_passing,58
220544,500,Right,LM,skill_ball_control,66
220573,1000,Left,LM,skill_moves,2
220573,1000,Left,LM,skill_dribbling,64
220573,1000,Left,LM,skill_curve,52
220573,1000,Left,LM,skill_fk_accuracy,43
220573,1000,Left,LM,skill_long_passing,57
220573,1000,Left,LM,skill_ball_control,60
220635,4000,Left,CM,skill_moves,3
220635,4000,Left,CM,skill_dribbling,63
220635,4000,Left,CM,skill_curve,64
220635,4000,Left,CM,skill_fk_accuracy,64
220635,4000,Left,CM,skill_long_passing,65
220635,4000,Left,CM,skill_ball_control,65
221819,4000,Left,LM,skill_moves,3
221819,4000,Left,LM,skill_dribbling,65
221819,4000,Left,LM,skill_curve,60
221819,4000,Left,LM,skill_fk_accuracy,62
221819,4000,Left,LM,skill_long_passing,66
221819,4000,Left,LM,skill_ball_control,61
224375,500,Left,CM,skill_moves,3
224375,500,Left,CM,skill_dribbling,71
224375,500,Left,CM,skill_curve,58
224375,500,Left,CM,skill_fk_accuracy,63
224375,500,Left,CM,skill_long_passing,67
224375,500,Left,CM,skill_ball_control,69
226679,5000,Right,LM,skill_moves,3
226679,5000,Right,LM,skill_dribbling,63
226679,5000,Right,LM,skill_curve,62
226679,5000,Right,LM,skill_fk_accuracy,60
226679,5000,Right,LM,skill_long_passing,56
226679,5000,Right,LM,skill_ball_control,63
228230,500,Right,CM,skill_moves,2
228230,500,Right,CM,skill_dribbling,65
228230,500,Right,CM,skill_curve,49
228230,500,Right,CM,skill_fk_accuracy,64
228230,500,Right,CM,skill_long_passing,67
228230,500,Right,CM,skill_ball_control,65
230888,3000,Right,CM,skill_moves,3
230888,3000,Right,CM,skill_dribbling,63
230888,3000,Right,CM,skill_curve,58
230888,3000,Right,CM,skill_fk_accuracy,42
230888,3000,Right,CM,skill_long_passing,66
230888,3000,Right,CM,skill_ball_control,68
231897,800,Right,CM,skill_moves,2
231897,800,Right,CM,skill_dribbling,64
231897,800,Right,CM,skill_curve,41
231897,800,Right,CM,skill_fk_accuracy,33
231897,800,Right,CM,skill_long_passing,64
231897,800,Right,CM,skill_ball_control,64
232412,5000,Right,CM,skill_moves,2
232412,5000,Right,CM,skill_dribbling,63
232412,5000,Right,CM,skill_curve,53
232412,5000,Right,CM,skill_fk_accuracy,49
232412,5000,Right,CM,skill_long_passing,62
232412,5000,Right,CM,skill_ball_control,65
234521,1000,Left,CM,skill_moves,3
234521,1000,Left,CM,skill_dribbling,65
234521,1000,Left,CM,skill_curve,56
234521,1000,Left,CM,skill_fk_accuracy,46
234521,1000,Left,CM,skill_long_passing,63
234521,1000,Left,CM,skill_ball_control,66
234726,5000,Left,LM,skill_moves,3
234726,5000,Left,LM,skill_dribbling,74
234726,5000,Left,LM,skill_curve,71
234726,5000,Left,LM,skill_fk_accuracy,56
234726,5000,Left,LM,skill_long_passing,58
234726,5000,Left,LM,skill_ball_control,69
235014,2000,Left,RM,skill_moves,3
235014,2000,Left,RM,skill_dribbling,64
235014,2000,Left,RM,skill_curve,62
235014,2000,Left,RM,skill_fk_accuracy,60
235014,2000,Left,RM,skill_long_passing,57
235014,2000,Left,RM,skill_ball_control,64
236783,2000,Left,RM,skill_moves,3
236783,2000,Left,RM,skill_dribbling,67
236783,2000,Left,RM,skill_curve,66
236783,2000,Left,RM,skill_fk_accuracy,36
236783,2000,Left,RM,skill_long_passing,49
236783,2000,Left,RM,skill_ball_control,67
237217,2000,Right,RM,skill_moves,3
237217,2000,Right,RM,skill_dribbling,62
237217,2000,Right,RM,skill_curve,61
237217,2000,Right,RM,skill_fk_accuracy,60
237217,2000,Right,RM,skill_long_passing,48
237217,2000,Right,RM,skill_ball_control,65
237385,2000,Right,CM,skill_moves,3
237385,2000,Right,CM,skill_dribbling,64
237385,2000,Right,CM,skill_curve,69
237385,2000,Right,CM,skill_fk_accuracy,58
237385,2000,Right,CM,skill_long_passing,66
237385,2000,Right,CM,skill_ball_control,66
240331,3000,Right,CM,skill_moves,3
240331,3000,Right,CM,skill_dribbling,66
